Vatten_ID,EU_CD,County,County_no
WA36919333,SE689114-151294,Gävleborg,21
WA36920254,SE665921-154707,Västmanland,19
WA36935406,SE685947-138831,Jämtland,23
WA36937987,SE660509-323630,Värmland,17
WA36949819,SE751140-171835,Norrbotten,25
WA36954206,SE690617-144574,Jämtland,23
WA36956417,SE720710-530183,Västerbotten,24
WA36985743,SE740222-152241,Norrbotten,25
WA36987278,SE699231-135365,Jämtland,23
WA36992926,SE686832-145283,Jämtland,23
WA36993535,SE672631-142464,Dalarna,20
WA36995497,SE702903-166538,Västernorrland,22
WA37002791,SE694538-137405,Jämtland,23
WA37007981,SE747319-169758,Norrbotten,25
WA37012354,SE681845-155721,Gävleborg,21
WA37015373,SE639945-151560,Kalmar,08
WA37019731,SE740355-167599,Norrbotten,25
WA37020814,SE684910-136158,Dalarna,20
WA37020916,SE751631-172803,Norrbotten,25
WA37022409,SE689935-147154,Jämtland,23
WA37043919,SE634327-131177,Halland,13
WA37048885,SE623345-150323,Blekinge,10
WA37051912,SE722016-158424,Västerbotten,24
WA37055103,SE659219-149703,Västmanland,19
WA37060084,SE736479-158747,Norrbotten,25
WA37060696,SE732705-164871,Norrbotten,25
WA37062594,SE676776-154105,Gävleborg,21
WA37076982,SE723946-161687,Västerbotten,24
WA37079274,SE659684-147279,Örebro,18
WA37080098,SE715941-169424,Västerbotten,24
WA37094874,SE700293-135691,Jämtland,23
WA37101500,SE695893-141826,Jämtland,23
WA37102970,SE705588-595311,Västernorrland,22
WA37105884,SE682891-150838,Gävleborg,21
WA37110481,SE758448-162143,Norrbotten,25
WA37114168,SE734261-163565,Norrbotten,25
WA37125023,SE705034-145250,Jämtland,23
WA37128661,SE724249-158707,Västerbotten,24
WA37132759,SE746015-183599,Norrbotten,25
WA37136169,SE677177-156333,Gävleborg,21
WA37141267,SE695036-459344,Jämtland,23
WA37141982,SE680569-149709,Gävleborg,21
WA37152799,SE711418-174642,Västerbotten,24
WA37155719,SE660619-128833,Värmland,17
WA37158129,SE746352-182827,Norrbotten,25
WA37158268,SE752737-155530,Norrbotten,25
WA37172854,SE668357-132557,Värmland,17
WA37174451,SE721472-171995,Västerbotten,24
WA37177187,SE638683-145079,Jönköping,06
WA37184266,SE678391-153247,Gävleborg,21
WA37186069,SE710824-136882,Jämtland,23
WA37188141,SE734228-184309,Norrbotten,25
WA37188754,SE710304-629174,Västerbotten,24
WA37203097,SE726909-161388,Västerbotten,24
WA37206667,SE759071-169803,Norrbotten,25
WA37210092,SE705471-167698,Västerbotten,24
WA37217202,SE705162-138107,Jämtland,23
WA37220137,SE643891-130193,Västra Götaland,14
WA37224475,SE712298-144775,Jämtland,23
WA37246284,SE685766-153123,Gävleborg,21
WA37248124,SE742396-170510,Norrbotten,25
WA37252334,SE752582-157801,Norrbotten,25
WA37264021,SE671738-137121,Dalarna,20
WA37293976,SE731503-151544,Västerbotten,24
WA37299377,SE660283-140326,Värmland,17
WA37300194,SE661626-130064,Värmland,17
WA37308989,SE648782-125685,Västra Götaland,14
WA37311517,SE724903-165754,Norrbotten,25
WA37321840,SE698346-138191,Jämtland,23
WA37323273,SE645302-150795,Östergötland,05
WA37326488,SE745016-167584,Norrbotten,25
WA37331875,SE733261-169719,Norrbotten,25
WA37334480,SE694014-158096,Västernorrland,22
WA37336588,SE667196-136847,Värmland,17
WA37343246,SE631481-146722,Kronoberg,07
WA37362622,SE709028-165556,Västerbotten,24
WA37374494,SE686747-142677,Jämtland,23
WA37378467,SE676846-355276,Värmland,17
WA37378586,SE708080-145804,Jämtland,23
WA37379421,SE739820-177593,Norrbotten,25
WA37386752,SE707702-140213,Jämtland,23
WA37388466,SE676323-140435,Dalarna,20
WA37393765,SE731561-179633,Norrbotten,25
WA37397155,SE678810-155866,Gävleborg,21
WA37402389,SE706397-162761,Västernorrland,22
WA37404765,SE680858-145677,Dalarna,20
WA37405781,SE756039-160458,Norrbotten,25
WA37417115,SE693530-155950,Västernorrland,22
WA37418206,SE739882-168905,Norrbotten,25
WA37442123,SE712239-164800,Västerbotten,24
WA37449887,SE703137-138215,Jämtland,23
WA37450361,SE681922-156891,Gävleborg,21
WA37456047,SE650302-426654,Västra Götaland,14
WA37456438,SE719811-148611,Västerbotten,24
WA37456551,SE681598-537048,Gävleborg,21
WA37462382,SE684034-136292,Dalarna,20
WA37466725,SE706684-140433,Jämtland,23
WA37470733,SE716890-587347,Västerbotten,24
WA37472304,SE637390-134295,Västra Götaland,14
WA37476063,SE730535-174330,Norrbotten,25
WA37494703,SE704672-157901,Västernorrland,22
WA37506624,SE655768-156337,Södermanland,04
WA37526558,SE689902-152175,Gävleborg,21
WA37539885,SE690998-141076,Jämtland,23
WA37541901,SE670007-136963,Värmland,17
WA37545376,SE727620-527107,Västerbotten,24
WA37547339,SE666406-138813,Värmland,17
WA37553632,SE684039-473440,Jämtland,23
WA37553632,SE684039-473440,Gävleborg,21
WA37558735,SE641225-148533,Östergötland,05
WA37569083,SE695277-136582,Jämtland,23
WA37572607,SE746623-152102,Norrbotten,25
WA37586149,SE705980-165809,Västernorrland,22
WA37589778,SE680841-152693,Gävleborg,21
WA37590636,SE718803-171318,Västerbotten,24
WA37595893,SE709356-144882,Jämtland,23
WA37600796,SE741198-158341,Norrbotten,25
WA37601411,SE709222-148554,Jämtland,23
WA37604732,SE691410-153696,Västernorrland,22
WA37606021,SE655373-601890,Södermanland,04
WA37620436,SE701526-146576,Jämtland,23
WA37636866,SE623261-138959,Skåne,12
WA37645481,SE735718-181183,Norrbotten,25
WA37645538,SE722569-148761,Västerbotten,24
WA37647291,SE685657-158139,Gävleborg,21
WA37652674,SE738384-152508,Norrbotten,25
WA37653406,SE723468-146702,Västerbotten,24
WA37654725,SE712272-170957,Västerbotten,24
WA37655386,SE732998-150800,Västerbotten,24
WA37661835,SE718802-144015,Jämtland,23
WA37662331,SE671553-575770,Gävleborg,21
WA37668949,SE738465-178823,Norrbotten,25
WA37669240,SE674061-473887,Dalarna,20
WA37671778,SE661273-138445,Värmland,17
WA37672614,SE633155-131301,Halland,13
WA37672838,SE684622-143803,Gävleborg,21
WA37675395,SE701593-132750,Jämtland,23
WA37678942,SE645212-154369,Östergötland,05
WA37694247,SE725548-148268,Västerbotten,24
WA37697992,SE681647-156957,Gävleborg,21
WA37708452,SE699563-138020,Jämtland,23
WA37713570,SE723285-619983,Västerbotten,24
WA37715739,SE627043-138623,Kronoberg,07
WA37720099,SE705897-162076,Västernorrland,22
WA37720690,SE707038-163457,Västernorrland,22
WA37724167,SE639385-151288,Kalmar,08
WA37735194,SE692173-154806,Västernorrland,22
WA37739235,SE661713-163779,Stockholm,01
WA37745774,SE647826-137296,Västra Götaland,14
WA37748423,SE716256-169155,Västerbotten,24
WA37748739,SE669441-140701,Dalarna,20
WA37752692,SE690339-135850,Jämtland,23
WA37755154,SE688965-145661,Jämtland,23
WA37759360,SE696321-138255,Jämtland,23
WA37764281,SE669502-140651,Dalarna,20
WA37768253,SE757569-160226,Norrbotten,25
WA37780696,SE744332-173667,Norrbotten,25
WA37782925,SE661598-130490,Värmland,17
WA37783828,SE700919-146862,Jämtland,23
WA37813560,SE713082-174397,Västerbotten,24
WA37814097,SE728189-173592,Norrbotten,25
WA37814792,SE718755-152604,Västerbotten,24
WA37825611,SE688537-143425,Jämtland,23
WA37827150,SE698232-152720,Jämtland,23
WA37832202,SE718009-144332,Jämtland,23
WA37833508,SE707700-162582,Västernorrland,22
WA37836479,SE703417-143391,Jämtland,23
WA37840411,SE692189-436911,Jämtland,23
WA37847533,SE654438-147335,Örebro,18
WA37854288,SE740525-168985,Norrbotten,25
WA37857169,SE717502-174249,Västerbotten,24
WA37865243,SE631843-131211,Halland,13
WA37870003,SE633947-402359,Jönköping,06
WA37871976,SE638814-145006,Jönköping,06
WA37877870,SE725548-165463,Norrbotten,25
WA37880686,SE758453-167395,Norrbotten,25
WA37882061,SE656702-132905,Värmland,17
WA37885301,SE681868-136855,Dalarna,20
WA37894699,SE655502-142804,Örebro,18
WA37901594,SE671904-152065,Gävleborg,21
WA37903008,SE745154-168298,Norrbotten,25
WA37903734,SE719216-153373,Västerbotten,24
WA37912205,SE753280-181184,Norrbotten,25
WA37917118,SE672455-145721,Dalarna,20
WA37922557,SE652618-131066,Västra Götaland,14
WA37926239,SE720960-147219,Västerbotten,24
WA37943921,SE717828-141003,Jämtland,23
WA37951425,SE710382-144694,Jämtland,23
WA37959213,SE698261-156983,Västernorrland,22
WA37966330,SE654042-143264,Örebro,18
WA37966977,SE671497-454445,Dalarna,20
WA37971815,SE675790-524311,Dalarna,20
WA37976866,SE685312-135361,Dalarna,20
WA37989911,SE706290-161833,Västernorrland,22
WA37991430,SE671305-152531,Gävleborg,21
WA37991441,SE728610-167489,Norrbotten,25
WA37997165,SE716119-148244,Västerbotten,24
WA37997165,SE716119-148244,Jämtland,23
WA37997507,SE632322-150881,Kalmar,08
WA37998163,SE726727-155614,Västerbotten,24
WA38005842,SE688277-517766,Jämtland,23
WA38005842,SE688277-517766,Gävleborg,21
WA38006310,SE678652-139146,Dalarna,20
WA38010341,SE757259-160876,Norrbotten,25
WA38012409,SE707533-165907,Västerbotten,24
WA38016180,SE700341-150234,Jämtland,23
WA38021403,SE659901-145281,Örebro,18
WA38027144,SE737176-154865,Norrbotten,25
WA38029306,SE655941-134063,Värmland,17
WA38030077,SE727836-765438,Norrbotten,25
WA38035945,SE662808-520667,Örebro,18
WA38038663,SE721511-158395,Västerbotten,24
WA38043533,SE699986-140541,Jämtland,23
WA38052629,SE687965-132486,Dalarna,20
WA38065334,SE690100-145362,Jämtland,23
WA38081163,SE720361-149657,Västerbotten,24
WA38125073,SE715491-175257,Västerbotten,24
WA38130211,SE698628-155981,Västernorrland,22
WA38131386,SE678373-150411,Gävleborg,21
WA38138973,SE716356-143388,Jämtland,23
WA38139530,SE687548-608423,Gävleborg,21
WA38147346,SE645243-153281,Östergötland,05
WA38147494,SE693584-138023,Jämtland,23
WA38153333,SE641992-131227,Västra Götaland,14
WA38157897,SE701977-152698,Västernorrland,22
WA38166840,SE625541-143641,Kronoberg,07
WA38171035,SE708082-773582,Västerbotten,24
WA38178628,SE744862-173304,Norrbotten,25
WA38187711,SE658318-136585,Värmland,17
WA38207994,SE705445-138551,Jämtland,23
WA38222181,SE706102-157557,Västernorrland,22
WA38227154,SE682681-152249,Gävleborg,21
WA38231095,SE675044-141277,Dalarna,20
WA38239139,SE660529-518729,Örebro,18
WA38241275,SE667753-153661,Dalarna,20
WA38244710,SE688348-149716,Gävleborg,21
WA38250358,SE733696-149853,Västerbotten,24
WA38253324,SE674263-147076,Dalarna,20
WA38257606,SE703037-161089,Västernorrland,22
WA38262009,SE651075-148647,Östergötland,05
WA38263875,SE663368-144040,Örebro,18
WA38266523,SE632461-696342,Gotland,09
WA38267826,SE709165-169622,Västerbotten,24
WA38268354,SE625329-147125,Blekinge,10
WA38268354,SE625329-147125,Kronoberg,07
WA38275270,SE687993-143581,Jämtland,23
WA38279209,SE744087-179928,Norrbotten,25
WA38294209,SE732005-168120,Norrbotten,25
WA38297034,SE680496-154303,Gävleborg,21
WA38304269,SE708900-164695,Västerbotten,24
WA38305294,SE712729-170323,Västerbotten,24
WA38310439,SE733135-158181,Norrbotten,25
WA38314914,SE667438-150679,Dalarna,20
WA38317751,SE681619-500076,Dalarna,20
WA38319835,SE677847-157246,Gävleborg,21
WA38320886,SE664424-146464,Örebro,18
WA38336316,SE732603-150352,Västerbotten,24
WA38345327,SE648689-126247,Västra Götaland,14
WA38359607,SE699515-642523,Västernorrland,22
WA38368054,SE754340-158791,Norrbotten,25
WA38368054,SE754340-158791,Nordland,N18
WA38371059,SE725617-169807,Norrbotten,25
WA38371059,SE725617-169807,Västerbotten,24
WA38375207,SE667603-136877,Värmland,17
WA38379416,SE744268-162448,Norrbotten,25
WA38387881,SE667808-140869,Värmland,17
WA38387881,SE667808-140869,Dalarna,20
WA38393729,SE714018-142766,Jämtland,23
WA38401504,SE639029-128062,Västra Götaland,14
WA38405842,SE681419-155269,Gävleborg,21
WA38414073,SE701834-147184,Jämtland,23
WA38417591,SE664485-513017,Örebro,18
WA38424422,SE646082-146876,Östergötland,05
WA38424533,SE734800-156515,Norrbotten,25
WA38426111,SE650704-152661,Östergötland,05
WA38439792,SE737717-169686,Norrbotten,25
WA38439833,SE707940-147902,Jämtland,23
WA38450306,SE721440-148068,Västerbotten,24
WA38451571,SE736905-154966,Norrbotten,25
WA38461708,SE715570-148875,Västerbotten,24
WA38461708,SE715570-148875,Jämtland,23
WA38465280,SE746513-170397,Norrbotten,25
WA38465895,SE729514-148180,Västerbotten,24
WA38470636,SE649747-139399,Västra Götaland,14
WA38473360,SE740880-156184,Norrbotten,25
WA38480095,SE715097-141936,Nord-Trøndelag,N17
WA38480095,SE715097-141936,Jämtland,23
WA38483597,SE705540-148127,Jämtland,23
WA38484824,SE629127-152494,Kalmar,08
WA38486635,SE642563-148247,Östergötland,05
WA38488877,SE714845-159417,Västerbotten,24
WA38500282,SE719429-143027,Jämtland,23
WA38505968,SE685421-138297,Jämtland,23
WA38511032,SE733829-147056,Västerbotten,24
WA38512677,SE707553-154363,Västernorrland,22
WA38518303,SE706318-168420,Västerbotten,24
WA38532704,SE710507-167367,Västerbotten,24
WA38540132,SE734523-155484,Norrbotten,25
WA38551237,SE693497-154076,Västernorrland,22
WA38558797,SE681851-140397,Dalarna,20
WA38565973,SE733542-163590,Norrbotten,25
WA38567220,SE709938-166268,Västerbotten,24
WA38571069,SE688495-135693,Jämtland,23
WA38571069,SE688495-135693,Dalarna,20
WA38571446,SE653553-126927,Västra Götaland,14
WA38583573,SE670622-139543,Dalarna,20
WA38584032,SE712101-167381,Västerbotten,24
WA38586638,SE637019-137066,Jönköping,06
WA38591791,SE647410-151895,Östergötland,05
WA38598911,SE640981-149327,Östergötland,05
WA38598911,SE640981-149327,Kalmar,08
WA38602553,SE667281-154218,Västmanland,19
WA38605811,SE705330-159147,Västernorrland,22
WA38609632,SE640326-142054,Jönköping,06
WA38611588,SE700012-140354,Jämtland,23
WA38613903,SE693547-156435,Västernorrland,22
WA38622171,SE682018-149131,Gävleborg,21
WA38635804,SE716785-669194,Västerbotten,24
WA38647435,SE717075-681244,Västerbotten,24
WA38654611,SE711982-574213,Västerbotten,24
WA38658329,SE737389-177347,Norrbotten,25
WA38663687,SE736760-176758,Norrbotten,25
WA38679163,SE697498-156339,Västernorrland,22
WA38679306,SE738440-161780,Norrbotten,25
WA38683060,SE715635-166065,Västerbotten,24
WA38683071,SE690365-155099,Västernorrland,22
WA38688657,SE693626-155998,Västernorrland,22
WA38692150,SE717191-139614,Jämtland,23
WA38694901,SE726916-668263,Norrbotten,25
WA38696985,SE665538-152635,Västmanland,19
WA38698055,SE721927-151785,Västerbotten,24
WA38698961,SE728683-165302,Norrbotten,25
WA38702033,SE735907-159617,Norrbotten,25
WA38708234,SE681341-155091,Gävleborg,21
WA38712771,SE718030-146664,Jämtland,23
WA38712997,SE733804-181746,Norrbotten,25
WA38720235,SE747984-166688,Norrbotten,25
WA38721943,SE708963-167227,Västerbotten,24
WA38728154,SE714150-698431,Västerbotten,24
WA38733718,SE723768-170632,Västerbotten,24
WA38736522,SE676012-136117,Dalarna,20
WA38743171,SE717323-144083,Jämtland,23
WA38751166,SE731291-147218,Västerbotten,24
WA38754465,SE641982-138162,Jönköping,06
WA38757221,SE736542-151798,Norrbotten,25
WA38771593,SE668805-158746,Uppsala,03
WA38777599,SE761865-174472,Norrbotten,25
WA38777625,SE717953-172318,Västerbotten,24
WA38779854,SE681687-150231,Gävleborg,21
WA38782794,SE764905-170702,Norrbotten,25
WA38784602,SE732217-175467,Norrbotten,25
WA38784970,SE703476-143787,Jämtland,23
WA38793885,SE685252-154248,Gävleborg,21
WA38794147,SE669216-137813,Värmland,17
WA38802711,SE663644-154893,Västmanland,19
WA38806021,SE675458-149305,Dalarna,20
WA38818555,SE743214-159102,Norrbotten,25
WA38831352,SE617510-138071,Skåne,12
WA38835132,SE710152-162016,Västerbotten,24
WA38836133,SE692572-407861,Jämtland,23
WA38838661,SE713169-142150,Jämtland,23
WA38841341,SE635277-153951,Kalmar,08
WA38847309,SE685642-155278,Gävleborg,21
WA38855936,SE693180-156977,Västernorrland,22
WA38879974,SE703906-141109,Jämtland,23
WA38880822,SE684009-147152,Gävleborg,21
WA38882711,SE708254-149670,Jämtland,23
WA38883453,SE722501-171367,Västerbotten,24
WA38885476,SE675702-520812,Dalarna,20
WA38898132,SE638496-129753,Västra Götaland,14
WA38902634,SE718211-142478,Jämtland,23
WA38905448,SE731074-170845,Norrbotten,25
WA38907278,SE758107-813951,Norrbotten,25
WA38909960,SE703665-153560,Västernorrland,22
WA38911548,SE734040-150477,Västerbotten,24
WA38930262,SE753755-177450,Norrbotten,25
WA38940663,SE711353-144428,Jämtland,23
WA38945443,SE686922-144878,Jämtland,23
WA38957414,SE699344-480319,Jämtland,23
WA38962421,SE733041-186883,Norrbotten,25
WA38962487,SE714026-172433,Västerbotten,24
WA38965892,SE710737-151335,Jämtland,23
WA38974009,SE673462-140665,Dalarna,20
WA38998505,SE702160-130987,Jämtland,23
WA39000609,SE702648-142508,Jämtland,23
WA39003402,SE737003-153109,Norrbotten,25
WA39016932,SE717286-158454,Västerbotten,24
WA39017455,SE673899-156479,Gävleborg,21
WA39028239,SE653592-128834,Västra Götaland,14
WA39031755,SE754190-159109,Norrbotten,25
WA39032733,SE740192-183829,Norrbotten,25
WA39035461,SE755208-167072,Norrbotten,25
WA39044891,SE648298-155909,Östergötland,05
WA39056182,SE726773-169952,Norrbotten,25
WA39066580,SE652552-126303,Västra Götaland,14
WA39074030,SE749268-170984,Norrbotten,25
WA39084143,SE692923-145550,Västernorrland,22
WA39085292,SE726909-165130,Norrbotten,25
WA39113484,SE672434-145454,Dalarna,20
WA39113859,SE732401-166376,Norrbotten,25
WA39123530,SE655019-624670,Södermanland,04
WA39128418,SE673632-144714,Dalarna,20
WA39130707,SE644849-152885,Östergötland,05
WA39132022,SE719512-159502,Västerbotten,24
WA39133798,SE720141-142414,Jämtland,23
WA39138930,SE680919-140792,Dalarna,20
WA39152787,SE717541-140142,Nord-Trøndelag,N17
WA39152787,SE717541-140142,Jämtland,23
WA39165095,SE689157-143110,Jämtland,23
WA39166401,SE687798-149454,Gävleborg,21
WA39172253,SE707751-139259,Jämtland,23
WA39179258,SE697884-143493,Jämtland,23
WA39181844,SE685005-152897,Gävleborg,21
WA39182864,SE684291-134539,Dalarna,20
WA39192647,SE704947-162288,Västernorrland,22
WA39215955,SE665516-133348,Värmland,17
WA39220628,SE666037-135222,Värmland,17
WA39221084,SE758206-170361,Norrbotten,25
WA39232986,SE718986-141508,Jämtland,23
WA39233712,SE721851-143373,Jämtland,23
WA39242020,SE622459-130984,Skåne,12
WA39246084,SE668406-134552,Värmland,17
WA39255306,SE744870-156649,Norrbotten,25
WA39262706,SE662580-140101,Värmland,17
WA39266138,SE664588-447965,Värmland,17
WA39277125,SE725982-559479,Västerbotten,24
WA39284118,SE653578-128701,Västra Götaland,14
WA39289920,SE692115-145663,Västernorrland,22
WA39296551,SE664631-374418,Värmland,17
WA39301825,SE709177-170324,Västerbotten,24
WA39304811,SE730835-146885,Västerbotten,24
WA39309713,SE696490-158617,Västernorrland,22
WA39311068,SE685551-130770,Dalarna,20
WA39315491,SE745051-171482,Norrbotten,25
WA39317534,SE666806-140531,Värmland,17
WA39321595,SE744625-155588,Norrbotten,25
WA39325921,SE650461-124873,Västra Götaland,14
WA39329138,SE716007-142803,Jämtland,23
WA39331587,SE709296-135689,Jämtland,23
WA39334997,SE668765-159159,Uppsala,03
WA39347642,SE642526-130696,Västra Götaland,14
WA39350313,SE742087-153679,Norrbotten,25
WA39356192,SE705711-145579,Jämtland,23
WA39365608,SE630412-143922,Kronoberg,07
WA39365771,SE659018-364780,Värmland,17
WA39380152,SE716185-148876,Västerbotten,24
WA39384209,SE749059-158340,Norrbotten,25
WA39386544,SE635840-132471,Västra Götaland,14
WA39387608,SE690134-157768,Västernorrland,22
WA39387809,SE742514-180490,Norrbotten,25
WA39398253,SE731137-148643,Västerbotten,24
WA39398467,SE662322-140719,Värmland,17
WA39398852,SE709560-140743,Jämtland,23
WA39401079,SE632925-143432,Kronoberg,07
WA39403616,SE706199-150500,Västernorrland,22
WA39403616,SE706199-150500,Jämtland,23
WA39404795,SE708361-151543,Jämtland,23
WA39404931,SE709590-165388,Västerbotten,24
WA39408546,SE728048-150230,Västerbotten,24
WA39410787,SE717683-142302,Jämtland,23
WA39421675,SE755838-168767,Norrbotten,25
WA39427494,SE652268-140269,Västra Götaland,14
