Vatten_ID,EU_CD,Municipality,Municipality_no
WA39073252,SE699424-161134,Kramfors,2282
WA39077067,SE653225-149416,Finspång,0562
WA39083874,SE721952-172772,Skellefteå,2482
WA39099633,SE695882-140267,Berg,2326
WA39102363,SE759257-169869,Kiruna,2584
WA39114256,SE717189-147789,Dorotea,2425
WA39114256,SE717189-147789,Strömsund,2313
WA39121419,SE714910-145489,Strömsund,2313
WA39123511,SE717134-144476,Strömsund,2313
WA39134059,SE722710-150758,Vilhelmina,2462
WA39152887,SE725744-145282,Storuman,2421
WA39152887,SE725744-145282,Vilhelmina,2462
WA39156334,SE711532-159630,Åsele,2463
WA39187307,SE706090-167506,Nordmaling,2401
WA39189001,SE710567-149465,Strömsund,2313
WA39194484,SE686218-131020,Älvdalen,2039
WA39202318,SE720592-161946,Lycksele,2481
WA39202330,SE728421-172346,Piteå,2581
WA39205645,SE680863-145654,Orsa,2034
WA39210222,SE659236-137481,Karlstad,1780
WA39212098,SE733164-175406,Boden,2582
WA39218433,SE688145-146171,Härjedalen,2361
WA39227079,SE697801-151071,Bräcke,2305
WA39243328,SE708512-152086,Strömsund,2313
WA39245683,SE695597-159886,Härnösand,2280
WA39249746,SE720752-154150,Vilhelmina,2462
WA39274450,SE678677-156613,Söderhamn,2182
WA39276375,SE655974-150853,Katrineholm,0483
WA39276375,SE655974-150853,Vingåker,0428
WA39277075,SE720382-169662,Norsjö,2417
WA39286522,SE696008-160217,Härnösand,2280
WA39298491,SE623401-144131,Karlshamn,1082
WA39299417,SE667501-135113,Torsby,1737
WA39300948,SE680476-151816,Ovanåker,2121
WA39311967,SE736163-185224,Övertorneå,2518
WA39315461,SE755900-182201,Pajala,2521
WA39390342,SE733855-177871,Boden,2582
WA39390342,SE733855-177871,Luleå,2580
WA39391715,SE630721-134836,Hylte,1315
WA39391715,SE630721-134836,Ljungby,0781
WA39398688,SE675304-151174,Falun,2080
WA39401859,SE658251-144824,Nora,1884
WA39401859,SE658251-144824,Örebro,1880
WA39418520,SE671172-144472,Gagnef,2026
WA39418520,SE671172-144472,Leksand,2029
WA39432469,SE694676-131458,Härjedalen,2361
WA39442171,SE715235-145045,Strömsund,2313
WA39449241,SE733929-163473,Arjeplog,2506
WA39458051,SE698578-137594,Berg,2326
WA39478287,SE685975-144629,Härjedalen,2361
WA39478287,SE685975-144629,Ljusdal,2161
WA39487450,SE709372-160683,Åsele,2463
WA39508050,SE706527-159593,Örnsköldsvik,2284
WA39556379,SE711033-163856,Åsele,2463
WA39625459,SE689237-150079,Ljusdal,2161
WA39641853,SE750685-176388,Kiruna,2584
WA39647632,SE700161-161756,Kramfors,2282
WA39655630,SE675219-142178,Mora,2062
WA39656292,SE699493-154694,Ragunda,2303
WA39672298,SE696749-155183,Sundsvall,2281
WA39689406,SE706297-134275,Åre,2321
WA39693216,SE661415-142960,Hällefors,1863
WA39696220,SE719963-173326,Skellefteå,2482
WA39703353,SE714527-146495,Strömsund,2313
WA39730027,SE681987-144153,Ljusdal,2161
WA39730027,SE681987-144153,Orsa,2034
WA39751758,SE707110-149459,Strömsund,2313
WA39764387,SE719405-171912,Skellefteå,2482
WA39773900,SE702563-159909,Örnsköldsvik,2284
WA39803300,SE698380-158267,Kramfors,2282
WA39826399,SE729044-179337,Luleå,2580
WA39841752,SE716310-158183,Vilhelmina,2462
WA39844413,SE732400-179931,Luleå,2580
WA39849725,SE665144-139321,Hagfors,1783
WA39863733,SE701599-139391,Åre,2321
WA39900603,SE701806-137503,Åre,2321
WA39935401,SE624928-136990,Hässleholm,1293
WA39939514,SE749679-157565,Jokkmokk,2510
WA39953025,SE691109-147075,Ånge,2260
WA39963845,SE695207-144262,Berg,2326
WA39964369,SE663270-131825,Arvika,1784
WA39971783,SE728790-158498,Arjeplog,2506
WA39979780,SE725453-148624,Vilhelmina,2462
WA39984864,SE750977-171917,Kiruna,2584
WA39985563,SE691855-155480,Sundsvall,2281
WA40006330,SE666585-139869,Filipstad,1782
WA40006330,SE666585-139869,Hagfors,1783
WA40009280,SE665350-154066,Haninge,0136
WA40009280,SE665350-154066,Tyresö,0138
WA40017144,SE709746-163845,Bjurholm,2403
WA40024754,SE745664-170997,Gällivare,2523
WA40032176,SE678603-155144,Söderhamn,2182
WA40066995,SE676721-143364,Mora,2062
WA40066995,SE676721-143364,Orsa,2034
WA40071403,SE691153-154885,Sundsvall,2281
WA40072435,SE698066-157201,Sollefteå,2283
WA40081513,SE724869-145712,Vilhelmina,2462
WA40086327,SE731517-158688,Arjeplog,2506
WA40097371,SE682688-146099,Ljusdal,2161
WA40104673,SE716262-143640,Strömsund,2313
WA40105470,SE724077-146887,Vilhelmina,2462
WA40112128,SE666086-149116,Smedjebacken,2061
WA40113592,SE742666-167549,Jokkmokk,2510
WA40130326,SE640038-138247,Jönköping,0680
WA40133008,SE681440-152330,Bollnäs,2183
WA40133008,SE681440-152330,Ovanåker,2121
WA40142568,SE656081-155208,Flen,0482
WA40146174,SE696828-146469,Bräcke,2305
WA40157643,SE696935-135490,Berg,2326
WA40172130,SE707690-143436,Krokom,2309
WA40187183,SE155-507-L,Storuman,2421
WA40206461,SE740380-162277,Jokkmokk,2510
WA40216226,SE653531-158389,Gnesta,0461
WA40216226,SE653531-158389,Nyköping,0480
WA40218616,SE668907-148636,Säter,2082
WA40227033,SE756939-161327,Kiruna,2584
WA40231251,SE694456-143527,Berg,2326
WA40242813,SE642557-142623,Aneby,0604
WA40242813,SE642557-142623,Jönköping,0680
WA40258529,SE701191-136570,Åre,2321
WA40264666,SE641912-151495,Kinda,0513
WA40264666,SE641912-151495,Vimmerby,0884
WA40264666,SE641912-151495,Västervik,0883
WA40265677,SE668606-150082,Hedemora,2083
WA40267532,SE716024-144058,Strömsund,2313
WA40283285,SE653760-129435,Bengtsfors,1460
WA40294749,SE653232-151501,Botkyrka,0127
WA40294955,SE642253-138558,Mullsjö,0642
WA40299487,SE709036-146324,Strömsund,2313
WA40302290,SE650859-129838,Torsby,1737
WA40311889,SE634529-130569,Varberg,1383
WA40312143,SE735760-154290,Arjeplog,2506
WA40338849,SE676731-156832,Gävle,2180
WA40343455,SE657325-147381,Örebro,1880
WA40349160,SE703614-149500,Ragunda,2303
WA40349160,SE703614-149500,Strömsund,2313
WA40349191,SE670007-150866,Hedemora,2083
WA40352263,SE690055-157713,Sundsvall,2281
WA40381498,SE719321-142932,Strömsund,2313
WA40405755,SE638345-150697,Vimmerby,0884
WA40420447,SE672680-158573,Gävle,2180
WA40420447,SE672680-158573,Älvkarleby,0319
WA40422946,SE708694-146450,Strömsund,2313
WA40425313,SE311-1350-L,Härjedalen,2361
WA40434155,SE624108-141421,Kristianstad,1290
WA40434155,SE624108-141421,Olofström,1060
WA40457765,SE733529-148578,Sorsele,2422
WA40471935,SE748273-172214,Gällivare,2523
WA40472256,SE648526-123678,Sotenäs,1427
WA40479445,SE722986-150853,Vilhelmina,2462
WA40490412,SE001-343-L,Dals-Ed,1438
WA40494585,SE706589-167197,Nordmaling,2401
WA40498600,SE662775-166927,Norrtälje,0188
WA40541017,SE696840-158621,Härnösand,2280
WA40593375,SE738745-177108,Gällivare,2523
WA40613704,SE700114-161614,Kramfors,2282
WA40694632,SE711042-164492,Lycksele,2481
WA40694632,SE711042-164492,Åsele,2463
WA40708601,SE685550-158094,Hudiksvall,2184
WA40710020,SE716681-144708,Strömsund,2313
WA40712256,SE727937-169219,Arvidsjaur,2505
WA40716147,SE671817-147020,Borlänge,2081
WA40716147,SE671817-147020,Gagnef,2026
WA40723659,SE704954-160583,Örnsköldsvik,2284
WA40729301,SE691490-133295,Härjedalen,2361
WA40732005,SE697599-133452,Berg,2326
WA40738943,SE660790-141302,Filipstad,1782
WA40738943,SE660790-141302,Storfors,1760
WA40742553,SE723123-147578,Vilhelmina,2462
WA40744167,SE695211-151676,Ånge,2260
WA40751910,SE706144-167888,Nordmaling,2401
WA40757022,SE656205-129795,Bengtsfors,1460
WA40777939,SE669816-142711,Vansbro,2021
WA40793086,SE734892-151818,Arjeplog,2506
WA40811077,SE716752-144078,Strömsund,2313
WA40827538,SE659843-142308,Karlskoga,1883
WA40828081,SE722801-147977,Vilhelmina,2462
WA40849848,SE722516-151091,Vilhelmina,2462
WA40864480,SE685530-143825,Ljusdal,2161
WA40866631,SE711637-146512,Strömsund,2313
WA40877017,SE726358-153918,Sorsele,2422
WA40877017,SE726358-153918,Storuman,2421
WA40879649,SE623732-142429,Olofström,1060
WA40897013,SE718983-168129,Norsjö,2417
WA40923315,SE723981-145558,Vilhelmina,2462
WA40925758,SE665505-138876,Hagfors,1783
WA40932208,SE680684-150271,Ovanåker,2121
WA40933217,SE660583-134916,Kil,1715
WA40938665,SE709864-136871,Åre,2321
WA40946323,SE753396-176843,Kiruna,2584
WA40959498,SE693178-155983,Sundsvall,2281
WA40970620,SE716291-141982,Strömsund,2313
WA40979666,SE694717-159540,Härnösand,2280
WA40989653,SE691214-153893,Sundsvall,2281
WA40992038,SE728530-148708,Storuman,2421
WA41008543,SE714082-160267,Åsele,2463
WA41009503,SE748058-152696,Jokkmokk,2510
WA41010372,SE650308-134242,Lidköping,1494
WA41014583,SE719569-157092,Storuman,2421
WA41021354,SE705620-159173,Örnsköldsvik,2284
WA41032434,SE636438-138132,Gnosjö,0617
WA41063985,SE720860-151394,Vilhelmina,2462
WA41066358,SE710231-174375,Robertsfors,2409
WA41067881,SE702679-133966,Åre,2321
WA41093535,SE680290-149208,Ovanåker,2121
WA41112597,SE670766-152044,Hedemora,2083
WA41117320,SE716670-153744,Vilhelmina,2462
WA41124536,SE662134-139784,Filipstad,1782
WA41127032,SE716910-676169,Lycksele,2481
WA41130018,SE670288-149524,Säter,2082
WA41139401,SE718284-148654,Dorotea,2425
WA41148472,SE694578-146484,Bräcke,2305
WA41151863,SE731374-147261,Storuman,2421
WA41164075,SE705555-132976,Åre,2321
WA41166373,SE695602-147429,Bräcke,2305
WA41179043,SE692349-156470,Sundsvall,2281
WA41192823,SE755999-171078,Kiruna,2584
WA41199445,SE654865-123868,Strömstad,1486
WA41222697,SE703317-161623,Örnsköldsvik,2284
WA41226177,SE752524-159935,Gällivare,2523
WA41269109,SE656826-132747,Säffle,1785
WA41274987,SE712643-161504,Åsele,2463
WA41317899,SE671850-152458,Falun,2080
WA41317899,SE671850-152458,Hofors,2104
WA41323332,SE710908-138168,Krokom,2309
WA41343078,SE685629-144290,Ljusdal,2161
WA41346396,SE691923-132507,Härjedalen,2361
WA41350759,SE691977-139412,Härjedalen,2361
WA41353058,SE677049-147663,Rättvik,2031
WA41360252,SE711867-161647,Åsele,2463
WA41371550,SE639725-137271,Tranemo,1452
WA41371550,SE639725-137271,Ulricehamn,1491
WA41371652,SE652711-130383,Bengtsfors,1460
WA41371652,SE652711-130383,Mellerud,1461
WA41383011,SE674289-142673,Mora,2062
WA41383073,SE696067-157848,Härnösand,2280
WA41383073,SE696067-157848,Timrå,2262
WA41383239,SE712886-503304,Strömsund,2313
WA41384374,SE674774-140832,Mora,2062
WA41410947,SE700050-147925,Bräcke,2305
WA41423643,SE716707-148064,Dorotea,2425
WA41424578,SE671963-138080,Malung-Sälen,2023
WA41425309,SE691439-150143,Ånge,2260
WA41436441,SE712343-152064,Dorotea,2425
WA41436441,SE712343-152064,Strömsund,2313
WA41447359,SE753115-166060,Gällivare,2523
WA41447359,SE753115-166060,Kiruna,2584
WA41467733,SE708891-562290,Strömsund,2313
WA41469983,SE674788-148871,Leksand,2029
WA41470542,SE749140-160360,Jokkmokk,2510
WA41485412,SE653517-143239,Askersund,1882
WA41485412,SE653517-143239,Laxå,1860
WA41529721,SE713252-170675,Umeå,2480
WA41529721,SE713252-170675,Vindeln,2404
WA41565758,SE691845-155837,Sundsvall,2281
WA41584368,SE722976-156753,Storuman,2421
WA41603512,SE673309-147622,Falun,2080
WA41603512,SE673309-147622,Leksand,2029
WA41627574,SE676218-155988,Gävle,2180
WA41627574,SE676218-155988,Ockelbo,2101
WA41644156,SE750466-153339,Jokkmokk,2510
WA41649560,SE705541-134354,Åre,2321
WA41651255,SE726585-155724,Sorsele,2422
WA41677578,SE709070-162953,Bjurholm,2403
WA41677578,SE709070-162953,Örnsköldsvik,2284
WA41678527,SE718062-147503,Dorotea,2425
WA41682213,SE696977-131397,Berg,2326
WA41694435,SE685934-141111,Härjedalen,2361
WA41701289,SE697333-134007,Berg,2326
WA41703561,SE730034-144714,Storuman,2421
WA41727765,SE671367-154163,Hofors,2104
WA41727765,SE671367-154163,Sandviken,2181
WA41733074,SE667267-154205,Avesta,2084
WA41733074,SE667267-154205,Sala,1981
WA41749875,SE698297-158750,Kramfors,2282
WA41758360,SE696344-151147,Bräcke,2305
WA41793778,SE676382-132326,Torsby,1737
WA41793778,SE676382-132326,Trysil,N428
WA41797572,SE719799-148968,Vilhelmina,2462
WA41801526,SE740542-182998,Övertorneå,2518
WA41827124,SE763929-171012,Kiruna,2584
WA41835196,SE697915-151324,Bräcke,2305
WA41850924,SE699427-138689,Berg,2326
WA41863854,SE735809-178554,Luleå,2580
WA41867716,SE743438-183940,Övertorneå,2518
WA41904443,SE693027-134965,Härjedalen,2361
WA41905274,SE686559-131165,Engerdal,N434
WA41905274,SE686559-131165,Älvdalen,2039
WA41915609,SE658199-141003,Kristinehamn,1781
WA41915609,SE658199-141003,Storfors,1760
WA41931588,SE722926-153095,Storuman,2421
WA41932179,SE652822-129972,Bengtsfors,1460
WA41932179,SE652822-129972,Mellerud,1461
WA41958521,SE727199-176491,Piteå,2581
WA41975577,SE731799-151196,Sorsele,2422
WA41978596,SE739304-179001,Överkalix,2513
WA41981173,SE741699-159052,Jokkmokk,2510
WA41982328,SE715217-148165,Strömsund,2313
WA41982859,SE638725-146677,Eksjö,0686
WA41993607,SE633280-130129,Varberg,1383
WA41997143,SE683337-133785,Älvdalen,2039
WA41997990,SE701707-137207,Åre,2321
WA42021115,SE658020-162623,Stockholm,0180
WA42023703,SE668580-149826,Hedemora,2083
WA42023703,SE668580-149826,Säter,2082
WA42032402,SE173-1032-L,Kiruna,2584
WA42033703,SE645406-149164,Kinda,0513
WA42033703,SE645406-149164,Linköping,0580
WA42045476,SE715214-165897,Vindeln,2404
WA42081690,SE683022-133716,Älvdalen,2039
WA42124479,SE677969-156511,Söderhamn,2182
WA42127802,SE665331-137491,Hagfors,1783
WA42142431,SE720524-148941,Vilhelmina,2462
WA42150382,SE673534-153381,Sandviken,2181
WA42174603,SE710217-143764,Krokom,2309
WA42180048,SE695513-156533,Timrå,2262
WA42184241,SE725678-176759,Piteå,2581
WA42197266,SE653884-158250,Gnesta,0461
WA42218844,SE720665-148267,Vilhelmina,2462
WA42222434,SE690118-151418,Hudiksvall,2184
WA42222434,SE690118-151418,Ljusdal,2161
WA42253877,SE737933-159466,Arjeplog,2506
WA42258457,SE711751-159607,Åsele,2463
WA42269138,SE760143-168319,Kiruna,2584
WA42275302,SE748511-165783,Gällivare,2523
WA42292797,SE635344-153772,Oskarshamn,0882
WA42328354,SE744265-167316,Gällivare,2523
WA42328354,SE744265-167316,Jokkmokk,2510
WA42356234,SE632683-143660,Växjö,0780
WA42365640,SE685892-132816,Älvdalen,2039
WA42386087,SE702372-165146,Örnsköldsvik,2284
WA42396614,SE691990-131969,Härjedalen,2361
WA42427645,SE727340-157350,Sorsele,2422
WA42431074,SE707130-138097,Åre,2321
WA42434550,SE626534-135855,Markaryd,0767
WA42466576,SE719597-154574,Vilhelmina,2462
WA42470715,SE658229-162450,Solna,0184
WA42470715,SE658229-162450,Stockholm,0180
WA42470715,SE658229-162450,Sundbyberg,0183
WA42473874,SE704804-164761,Örnsköldsvik,2284
WA42485426,SE721006-154864,Storuman,2421
WA42495723,SE684444-146493,Ljusdal,2161
WA42506375,SE694557-156590,Sundsvall,2281
WA42507436,SE739584-165743,Jokkmokk,2510
WA42509941,SE697026-132865,Berg,2326
WA42525688,SE682543-154796,Hudiksvall,2184
WA42525688,SE682543-154796,Söderhamn,2182
WA42528675,SE663449-128900,Eda,1730
WA42530280,SE668161-145410,Ludvika,2085
WA42549130,SE666202-155038,Heby,0331
WA42549130,SE666202-155038,Sala,1981
WA42559716,SE672467-148031,Falun,2080
WA42577924,SE711183-154068,Dorotea,2425
WA42610396,SE727871-157323,Sorsele,2422
WA42624121,SE672377-136411,Malung-Sälen,2023
WA42652315,SE749821-153026,Jokkmokk,2510
WA42654584,SE653008-148798,Finspång,0562
WA42654584,SE653008-148798,Hallsberg,1861
WA42656876,SE736210-166535,Jokkmokk,2510
WA42694005,SE709740-141339,Krokom,2309
WA42703361,SE717913-145144,Strömsund,2313
WA42708258,SE664233-165437,Norrtälje,0188
WA42713495,SE684025-146657,Ljusdal,2161
WA42730520,SE643760-145073,Tranås,0687
WA42735984,SE694250-151579,Ånge,2260
WA42737557,SE708611-160960,Örnsköldsvik,2284
WA42739695,SE764552-171707,Kiruna,2584
WA42740144,SE691843-150477,Ånge,2260
WA42774528,SE645497-155137,Valdemarsvik,0563
WA42775541,SE701631-144585,Krokom,2309
WA42775541,SE701631-144585,Östersund,2380
WA42778219,SE719563-154452,Vilhelmina,2462
WA42803275,SE727606-149611,Storuman,2421
WA42809205,SE653745-145124,Askersund,1882
WA42838014,SE725045-164321,Malå,2418
WA42838985,SE664998-150295,Fagersta,1982
WA42839133,SE691778-134857,Härjedalen,2361
WA42870880,SE688502-148220,Ljusdal,2161
WA42873568,SE684061-157200,Hudiksvall,2184
WA42884377,SE650398-139136,Mariestad,1493
WA42884377,SE650398-139136,Töreboda,1473
WA42904590,SE638942-140187,Jönköping,0680
WA42904590,SE638942-140187,Vaggeryd,0665
WA42951685,SE684615-138670,Härjedalen,2361
WA42958651,SE658301-150807,,
WA42966443,SE668802-151489,Hedemora,2083
WA42971315,SE680776-136463,Älvdalen,2039
WA42971874,SE639201-150532,Vimmerby,0884
WA42979078,SE662767-166446,Norrtälje,0188
WA42992446,SE639950-132256,Ängelholm,1292
WA42994212,SE715909-165501,Lycksele,2481
WA43005351,SE717146-149481,Dorotea,2425
WA43008982,SE715991-158543,Vilhelmina,2462
WA43014227,SE641255-145095,Aneby,0604
WA43046124,SE704410-360819,Åre,2321
WA43060991,SE686091-153946,Hudiksvall,2184
WA43094985,SE654007-128871,Bengtsfors,1460
WA43094985,SE654007-128871,Dals-Ed,1438
WA43100436,SE669457-149129,Säter,2082
WA43116663,SE715597-147835,Strömsund,2313
WA43167465,SE664403-128799,Eda,1730
WA43167465,SE664403-128799,Eidskog,N420
WA43187001,SE756736-161967,Kiruna,2584
WA43233261,SE671374-148963,Borlänge,2081
WA43233261,SE671374-148963,Falun,2080
WA43263404,SE694540-159307,Härnösand,2280
WA43263971,SE694741-155051,Sundsvall,2281
WA43279156,SE645830-149160,Linköping,0580
WA43281662,SE731668-149462,Sorsele,2422
WA43285662,SE728070-173832,Älvsbyn,2560
WA43293444,SE655977-128851,Bengtsfors,1460
WA43297558,SE740765-184294,Övertorneå,2518
WA43300162,SE675627-133840,Gislaved,0662
WA43329038,SE640336-153652,Västervik,0883
WA43362561,SE669265-154402,Sandviken,2181
WA43366605,SE656345-128125,Filipstad,1782
WA43397998,SE753495-176849,Kiruna,2584
WA43400901,SE698408-356053,Åre,2321
WA43403903,SE704640-151148,Sollefteå,2283
WA43416454,SE708675-162970,Örnsköldsvik,2284
WA43417226,SE752991-159711,Gällivare,2523
WA43424958,SE727958-154942,Sorsele,2422
WA43427014,SE622760-144629,Karlshamn,1082
WA43430441,SE627228-133300,Laholm,1381
WA43450853,SE681912-149055,Ovanåker,2121
WA43452288,SE723632-147769,Vilhelmina,2462
WA43462582,SE729667-176059,Boden,2582
WA43462582,SE729667-176059,Luleå,2580
WA43464407,SE724149-145713,Vilhelmina,2462
WA43464478,SE720531-169567,Norsjö,2417
WA43468245,SE706636-151243,Strömsund,2313
WA43483347,SE722110-156752,Storuman,2421
WA43500407,SE706940-160814,Örnsköldsvik,2284
WA43522904,SE691597-148504,Ånge,2260
WA43524810,SE754453-169512,Kiruna,2584
WA43529433,SE668552-155740,Heby,0331
WA43529433,SE668552-155740,Sandviken,2181
WA43544047,SE736829-173352,Boden,2582
WA43550567,SE693652-148225,Ånge,2260
WA43552287,SE713972-141973,Krokom,2309
WA43578321,SE690896-144261,Härjedalen,2361
WA43585030,SE628606-133205,Halmstad,1380
WA43591985,SE646044-147659,Åtvidaberg,0561
WA43600836,SE705422-166642,Örnsköldsvik,2284
WA43602715,SE696241-149336,Bräcke,2305
WA43608373,SE694207-145511,Ånge,2260
WA43609593,SE659979-161732,Upplands-Väsby,0114
WA43609780,SE739482-169994,Jokkmokk,2510
WA43635021,SE694033-133633,Härjedalen,2361
WA43659765,SE756800-161069,Kiruna,2584
WA43677845,SE648138-137420,Hagfors,1783
WA43683430,SE624669-133052,Degerfors,1862
WA43708525,SE728463-154556,Sorsele,2422
WA43726486,SE722028-158427,Storuman,2421
WA43731283,SE732725-185451,Kalix,2514
WA43762631,SE615899-136823,Sjöbo,1265
WA43762631,SE615899-136823,Ystad,1286
WA43778876,SE728797-164252,Arvidsjaur,2505
WA43779293,SE724340-148345,Vilhelmina,2462
WA43784929,SE702349-157574,Sollefteå,2283
WA43790281,SE720590-149270,Vilhelmina,2462
WA43804884,SE738797-156179,Arjeplog,2506
WA43817155,SE698992-139155,Berg,2326
WA43820140,SE676247-151421,Falun,2080
WA43843496,SE683692-133170,Älvdalen,2039
WA43864314,SE633976-142928,Strömstad,1486
WA43864471,SE746964-155852,Jokkmokk,2510
WA43868285,SE733340-178395,Luleå,2580
WA43869402,SE670278-154582,Hofors,2104
WA43869402,SE670278-154582,Sandviken,2181
WA43874422,SE696158-149516,Bräcke,2305
WA43887960,SE672989-146017,Leksand,2029
WA43899252,SE725299-169400,Skellefteå,2482
WA43911837,SE709331-158050,Åsele,2463
WA43913546,SE729716-150100,Sorsele,2422
WA43913880,SE690126-145361,Härjedalen,2361
WA43919707,SE634177-137086,Gislaved,0662
WA43919707,SE634177-137086,Värnamo,0683
WA43928925,SE733477-147369,Sorsele,2422
WA43930327,SE639176-152040,Vimmerby,0884
WA43930327,SE639176-152040,Västervik,0883
WA43977174,SE709929-165949,Bjurholm,2403
WA43989225,SE657218-142118,Degerfors,1862
WA44014608,SE694739-132660,Härjedalen,2361
WA44063342,SE684348-147005,Ljusdal,2161
WA44070778,SE726920-144498,Storuman,2421
WA44079971,SE730046-155782,Sorsele,2422
WA44083034,SE745329-167906,Gällivare,2523
WA44091839,SE723904-143690,Vilhelmina,2462
WA44093658,SE666158-159878,Uppsala,0380
WA44102243,SE720541-150258,Vilhelmina,2462
WA44112456,SE709681-138996,Krokom,2309
WA44115377,SE719559-168740,Norsjö,2417
WA44117911,SE711830-161400,Åsele,2463
WA44120813,SE709066-138606,Krokom,2309
